,n,m,c,tipoFrec,maxDist,maxDist%
2358,20.0,700.0,4.0,3.0,551.0,21.285714285714292
2359,20.0,700.0,4.0,3.0,548.0,21.714285714285708
2360,20.0,700.0,4.0,3.0,558.0,20.285714285714292
2361,20.0,700.0,4.0,3.0,553.0,21.0
2362,20.0,700.0,4.0,3.0,554.0,20.85714285714286
2363,20.0,700.0,4.0,3.0,549.0,21.57142857142857
2364,20.0,700.0,4.0,3.0,549.0,21.57142857142857
2365,20.0,700.0,4.0,3.0,558.0,20.285714285714292
2366,20.0,700.0,4.0,3.0,544.0,22.285714285714292
2367,20.0,700.0,4.0,3.0,549.0,21.57142857142857
2368,20.0,700.0,4.0,3.0,555.0,20.714285714285708
2369,20.0,700.0,4.0,3.0,554.0,20.85714285714286
2370,20.0,700.0,4.0,3.0,553.0,21.0
2371,20.0,700.0,4.0,3.0,555.0,20.714285714285708
2372,20.0,700.0,4.0,3.0,556.0,20.57142857142857
2373,20.0,700.0,4.0,3.0,545.0,22.14285714285714
2374,20.0,700.0,4.0,3.0,545.0,22.14285714285714
2375,20.0,700.0,4.0,3.0,552.0,21.14285714285714
2376,20.0,700.0,4.0,3.0,556.0,20.57142857142857
2377,20.0,700.0,4.0,3.0,555.0,20.714285714285708
2378,20.0,700.0,4.0,3.0,551.0,21.285714285714292
2379,20.0,700.0,4.0,3.0,551.0,21.285714285714292
2380,20.0,700.0,4.0,3.0,557.0,20.42857142857143
2381,20.0,700.0,4.0,3.0,552.0,21.14285714285714
2382,20.0,700.0,4.0,3.0,546.0,22.0
2383,20.0,700.0,4.0,3.0,545.0,22.14285714285714
2384,20.0,700.0,4.0,3.0,554.0,20.85714285714286
2385,20.0,700.0,4.0,3.0,550.0,21.42857142857143
2386,20.0,700.0,4.0,3.0,558.0,20.285714285714292
2387,20.0,700.0,4.0,3.0,550.0,21.42857142857143
2388,20.0,700.0,4.0,3.0,564.0,19.42857142857143
2389,20.0,700.0,4.0,3.0,550.0,21.42857142857143
2390,20.0,700.0,4.0,3.0,555.0,20.714285714285708
2391,20.0,700.0,4.0,3.0,554.0,20.85714285714286
2392,20.0,700.0,4.0,3.0,571.0,18.42857142857143
2393,20.0,700.0,4.0,3.0,555.0,20.714285714285708
2394,20.0,700.0,4.0,3.0,556.0,20.57142857142857
2395,20.0,700.0,4.0,3.0,546.0,22.0
2396,20.0,700.0,4.0,3.0,549.0,21.57142857142857
2397,20.0,700.0,4.0,3.0,558.0,20.285714285714292
2398,20.0,700.0,4.0,3.0,564.0,19.42857142857143
2399,20.0,700.0,4.0,3.0,565.0,19.285714285714292
2400,20.0,700.0,4.0,3.0,554.0,20.85714285714286
2401,20.0,700.0,4.0,3.0,557.0,20.42857142857143
2402,20.0,700.0,4.0,3.0,557.0,20.42857142857143
2403,20.0,700.0,4.0,3.0,561.0,19.85714285714286
2404,20.0,700.0,4.0,3.0,544.0,22.285714285714292
2405,20.0,700.0,4.0,3.0,549.0,21.57142857142857
2406,20.0,700.0,4.0,3.0,552.0,21.14285714285714
2407,20.0,700.0,4.0,3.0,550.0,21.42857142857143
2408,20.0,700.0,4.0,3.0,562.0,19.714285714285708
2409,20.0,700.0,4.0,3.0,546.0,22.0
2410,20.0,700.0,4.0,3.0,553.0,21.0
2411,20.0,700.0,4.0,3.0,549.0,21.57142857142857
2412,20.0,700.0,4.0,3.0,554.0,20.85714285714286
2413,20.0,700.0,4.0,3.0,553.0,21.0
2414,20.0,700.0,4.0,3.0,561.0,19.85714285714286
2415,20.0,700.0,4.0,3.0,544.0,22.285714285714292
2416,20.0,700.0,4.0,3.0,545.0,22.14285714285714
2417,20.0,700.0,4.0,3.0,551.0,21.285714285714292
2418,20.0,700.0,4.0,3.0,539.0,23.0
2419,20.0,700.0,4.0,3.0,550.0,21.42857142857143
2420,20.0,700.0,4.0,3.0,554.0,20.85714285714286
2421,20.0,700.0,4.0,3.0,554.0,20.85714285714286
2422,20.0,700.0,4.0,3.0,559.0,20.14285714285714
2423,20.0,700.0,4.0,3.0,550.0,21.42857142857143
2424,20.0,700.0,4.0,3.0,547.0,21.85714285714286
2425,20.0,700.0,4.0,3.0,556.0,20.57142857142857
2426,20.0,700.0,4.0,3.0,552.0,21.14285714285714
2427,20.0,700.0,4.0,3.0,547.0,21.85714285714286
2428,20.0,700.0,4.0,3.0,543.0,22.42857142857143
2429,20.0,700.0,4.0,3.0,550.0,21.42857142857143
